post_date,engagement,close_value,volume,open_value,high_value,low_value,prev_close,return,price_class,len_modify_body,comp_clean,pos_clean,neg_clean,neu_clean
2019-03-28,2,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,123,0.7906,0.375,0.156,0.469
2019-03-28,3,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,45,0.7845,0.53,0.139,0.331
2019-03-28,14,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,67,0.25,0.294,0.235,0.471
2019-03-28,8,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,89,0.875,0.474,0.0,0.526
2019-03-28,2,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,69,0.9468,0.658,0.0,0.342
2019-03-28,6,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,35,0.9325,0.812,0.0,0.188
2019-03-28,6,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,20,0.0,0.0,0.0,1.0
2019-03-28,3,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,114,0.9607,0.594,0.127,0.279
2019-03-28,3,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,61,0.6801,0.411,0.0,0.589
2019-03-28,1,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,135,0.9081,0.519,0.214,0.267
2019-03-28,5,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,45,0.6124,0.4,0.0,0.6
2019-03-28,3,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,106,0.875,0.391,0.0,0.609
2019-03-28,1,116.93,17527550,117.44,117.58,116.13,116.77,0.1600000000000108,1,16,0.7184,0.714,0.0,0.286
2019-03-29,5,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,128,0.7906,0.375,0.125,0.5
2019-03-29,5,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,76,-0.4588,0.0,0.25,0.75
2019-03-29,2,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,44,0.3182,0.315,0.0,0.685
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,22,0.0,0.0,0.0,1.0
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,109,0.1027,0.242,0.227,0.53
2019-03-29,11,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,43,0.8271,0.606,0.0,0.394
2019-03-29,3,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,9,0.0,0.0,0.0,1.0
2019-03-29,3,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,12,0.2023,0.474,0.0,0.526
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,12,0.2023,0.474,0.0,0.526
2019-03-29,6,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,47,-0.836,0.201,0.598,0.201
2019-03-29,3,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,18,0.0,0.0,0.0,1.0
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,79,0.0,0.0,0.0,1.0
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,9,0.0,0.0,0.0,1.0
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,65,0.8402,0.533,0.0,0.467
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,80,0.9432,0.667,0.0,0.333
2019-03-29,4,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,12,0.2023,0.474,0.0,0.526
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,89,0.765,0.423,0.0,0.577
2019-03-29,47,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,84,-0.6124,0.0,0.267,0.733
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,10,0.0,0.0,0.0,1.0
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,10,-0.6124,0.0,0.8,0.2
2019-03-29,2,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,115,0.8442,0.453,0.0,0.547
2019-03-29,3,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,37,0.7184,0.5,0.0,0.5
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,50,-0.6124,0.263,0.474,0.263
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,58,-0.0516,0.345,0.298,0.357
2019-03-29,19,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,120,0.891,0.481,0.219,0.301
2019-03-29,7,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,44,0.7906,0.562,0.188,0.25
2019-03-29,4,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,12,-0.7184,0.0,0.833,0.167
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,125,0.9761,0.609,0.0,0.391
2019-03-29,3,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,10,0.0,0.0,0.0,1.0
2019-03-29,2,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,10,0.0,0.0,0.0,1.0
2019-03-29,2,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,103,0.1779,0.356,0.298,0.346
2019-03-29,6,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,66,0.6124,0.333,0.0,0.667
2019-03-29,6,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,144,-0.9776,0.0,0.622,0.378
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,40,-0.7906,0.0,0.636,0.364
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,4,0.0,0.0,0.0,1.0
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,92,0.9524,0.588,0.0,0.412
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,160,-0.9001,0.114,0.429,0.457
2019-03-29,5,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,71,0.875,0.562,0.0,0.438
2019-03-29,7,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,118,0.9432,0.543,0.171,0.286
2019-03-29,4,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,41,-0.7184,0.235,0.529,0.235
2019-03-29,2,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,50,0.875,0.6,0.0,0.4
2019-03-29,3,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,133,0.8105,0.401,0.141,0.458
2019-03-29,4,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,18,-0.296,0.0,0.524,0.476
2019-03-29,11,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,16,0.0,0.0,0.0,1.0
2019-03-29,2,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,36,0.34,0.286,0.0,0.714
2019-03-29,4,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,58,0.6124,0.308,0.0,0.692
2019-03-29,11,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,19,0.0,0.444,0.444,0.111
2019-03-29,2,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,54,0.7184,0.5,0.0,0.5
2019-03-29,2,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,98,0.9584,0.63,0.0,0.37
2019-03-29,3,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,12,0.2023,0.474,0.0,0.526
2019-03-29,97,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,105,0.9545,0.621,0.0,0.379
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,34,0.34,0.375,0.0,0.625
2019-03-29,4,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,124,0.7906,0.389,0.222,0.389
2019-03-29,1,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,13,0.4019,0.73,0.0,0.27
2019-03-29,2,117.94,25375220,118.07,118.32,116.96,116.93,1.009999999999991,1,49,0.875,0.583,0.208,0.208
2019-03-30,5,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,12,0.2023,0.474,0.0,0.526
2019-03-30,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,28,0.7184,0.625,0.0,0.375
2019-03-30,10,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,71,0.7003,0.497,0.302,0.201
2019-03-30,5,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,61,0.8957,0.622,0.168,0.21
2019-03-30,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,30,0.0,0.0,0.0,1.0
2019-03-30,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,61,0.1779,0.175,0.0,0.825
2019-03-30,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,70,-0.6908,0.0,0.363,0.637
2019-03-30,4,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,9,0.0,0.0,0.0,1.0
2019-03-30,8,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,96,0.7184,0.348,0.13,0.522
2019-03-30,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,16,0.3818,0.565,0.0,0.435
2019-03-30,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,43,-0.7184,0.235,0.529,0.235
2019-03-30,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,29,0.0,0.0,0.0,1.0
2019-03-30,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,122,0.9136,0.496,0.202,0.302
2019-03-30,9,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,42,-0.7184,0.0,0.455,0.545
2019-03-30,3,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,55,0.8402,0.533,0.0,0.467
2019-03-30,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,32,0.6124,0.562,0.312,0.125
2019-03-31,4,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,61,0.1779,0.175,0.0,0.825
2019-03-31,8,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,71,0.936,0.704,0.0,0.296
2019-03-31,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,16,0.0,0.0,0.0,1.0
2019-03-31,9,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,119,0.9186,0.553,0.237,0.211
2019-03-31,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,71,0.8402,0.533,0.0,0.467
2019-03-31,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,8,0.0,0.0,0.0,1.0
2019-03-31,3,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,8,0.0,0.0,0.0,1.0
2019-03-31,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,115,-0.7184,0.229,0.371,0.4
2019-03-31,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,101,0.886,0.409,0.0,0.591
2019-03-31,13,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,93,0.8402,0.364,0.0,0.636
2019-03-31,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,49,-0.743,0.159,0.51,0.331
2019-03-31,3,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,17,0.0,0.0,0.0,1.0
2019-03-31,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,79,0.8126,0.425,0.0,0.575
2019-03-31,3,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,96,0.8442,0.453,0.0,0.547
2019-03-31,4,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,11,-0.6124,0.0,0.8,0.2
2019-03-31,20,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,20,0.6124,0.571,0.0,0.429
2019-03-31,3,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,21,-0.6124,0.0,0.667,0.333
2019-03-31,7,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,43,0.0,0.357,0.357,0.286
2019-03-31,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,15,0.0,0.0,0.0,1.0
2019-03-31,3,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,12,-0.6124,0.0,0.8,0.2
2019-03-31,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,10,0.0,0.0,0.0,1.0
2019-03-31,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,116,0.5574,0.359,0.205,0.436
2019-03-31,4,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,26,-0.875,0.0,0.9,0.1
2019-03-31,3,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,33,-0.875,0.0,0.75,0.25
2019-03-31,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,23,0.0,0.0,0.0,1.0
2019-03-31,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,67,-0.875,0.174,0.565,0.261
2019-03-31,8,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,60,0.857,0.531,0.17,0.3
2019-03-31,3,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,15,0.0,0.0,0.0,1.0
2019-03-31,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,33,-0.6369,0.282,0.577,0.141
2019-03-31,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,23,0.0,0.0,0.0,1.0
2019-03-31,6,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,77,0.6124,0.391,0.217,0.391
2019-03-31,4,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,92,-0.9001,0.25,0.528,0.222
2019-03-31,6,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,73,0.7003,0.45,0.183,0.367
2019-03-31,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,68,0.9657,0.735,0.0,0.265
2019-03-31,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,100,0.34,0.179,0.0,0.821
2019-03-31,6,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,36,0.0,0.0,0.0,1.0
2019-03-31,10,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,26,0.0,0.0,0.0,1.0
2019-03-31,6,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,82,0.25,0.333,0.292,0.375
2019-03-31,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,109,0.6124,0.222,0.0,0.778
2019-03-31,10,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,132,0.7506,0.395,0.159,0.446
2019-03-31,3,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,139,0.7906,0.31,0.103,0.586
2019-03-31,1,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,95,-0.9274,0.088,0.511,0.401
2019-03-31,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,37,0.0,0.333,0.333,0.333
2019-03-31,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,37,0.0,0.333,0.333,0.333
2019-03-31,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,4,0.6124,1.0,0.0,0.0
2019-03-31,2,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,104,-0.4588,0.0,0.188,0.812
2019-03-31,6,117.94,25375220,118.07,118.32,116.96,117.94,0.0,0,104,0.6124,0.346,0.192,0.462
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,90,-0.8658,0.215,0.512,0.273
2019-04-01,9,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,17,0.0,0.0,0.0,1.0
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,29,0.6124,0.667,0.0,0.333
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,80,-0.5859,0.31,0.496,0.194
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,83,0.0,0.238,0.238,0.524
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,110,-0.9517,0.0,0.552,0.448
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,45,-0.9001,0.0,0.588,0.412
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,12,0.0,0.0,0.0,1.0
2019-04-01,7,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,89,-0.7184,0.0,0.312,0.688
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,69,0.9432,0.633,0.167,0.2
2019-04-01,3,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,36,0.3182,0.315,0.0,0.685
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,35,0.0,0.0,0.0,1.0
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,28,-0.4588,0.0,0.375,0.625
2019-04-01,3,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,36,0.3182,0.315,0.0,0.685
2019-04-01,3,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,29,0.6124,0.667,0.0,0.333
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,79,0.2263,0.174,0.0,0.826
2019-04-01,3,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,36,0.3182,0.315,0.0,0.685
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,32,0.6124,0.5,0.0,0.5
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,92,0.9325,0.5,0.0,0.5
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,25,0.8271,0.794,0.0,0.206
2019-04-01,19,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,140,0.9042,0.478,0.199,0.323
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,25,0.6124,0.571,0.0,0.429
2019-04-01,187,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,77,-0.7184,0.2,0.44,0.36
2019-04-01,6,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,28,0.7184,0.625,0.0,0.375
2019-04-01,3,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,35,0.0,0.0,0.0,1.0
2019-04-01,6,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,80,0.9432,0.667,0.0,0.333
2019-04-01,20,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,111,-0.7351,0.262,0.403,0.336
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,24,0.6124,0.571,0.0,0.429
2019-04-01,5,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,57,0.0,0.417,0.417,0.167
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,18,0.0,0.0,0.0,1.0
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,43,0.0,0.357,0.357,0.286
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,33,-0.875,0.0,0.75,0.25
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,79,0.25,0.235,0.176,0.588
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,20,-0.7184,0.0,0.714,0.286
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,117,0.9201,0.502,0.158,0.341
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,88,0.9325,0.52,0.0,0.48
2019-04-01,31,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,80,-0.8402,0.0,0.421,0.579
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,18,0.4215,0.609,0.391,0.0
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,25,0.4215,0.565,0.362,0.072
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,125,0.8176,0.306,0.0,0.694
2019-04-01,3,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,136,-0.5267,0.309,0.372,0.319
2019-04-01,3,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,38,0.25,0.364,0.273,0.364
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,65,0.9001,0.556,0.0,0.444
2019-04-01,22,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,80,-0.8402,0.0,0.421,0.579
2019-04-01,9,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,32,-0.0772,0.31,0.345,0.345
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,3,0.0,0.0,0.0,1.0
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,76,0.9325,0.625,0.125,0.25
2019-04-01,10,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,62,0.9186,0.571,0.0,0.429
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,62,0.7184,0.385,0.0,0.615
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,23,-0.6124,0.0,0.571,0.429
2019-04-01,6,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,37,0.6124,0.444,0.0,0.556
2019-04-01,6,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,34,0.6124,0.5,0.0,0.5
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,27,-0.25,0.333,0.417,0.25
2019-04-01,4,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,168,0.1027,0.211,0.197,0.592
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,13,0.0,0.0,0.0,1.0
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,153,-0.6124,0.267,0.333,0.4
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,23,0.0,0.0,0.0,1.0
2019-04-01,3,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,42,0.7184,0.5,0.0,0.5
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,36,0.7184,0.556,0.0,0.444
2019-04-01,5,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,87,0.0,0.0,0.0,1.0
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,14,0.6124,0.667,0.0,0.333
2019-04-01,6,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,123,-0.8402,0.205,0.409,0.386
2019-04-01,3,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,114,0.9001,0.464,0.107,0.429
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,114,0.9001,0.464,0.107,0.429
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,88,-0.3182,0.172,0.255,0.573
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,114,0.9001,0.464,0.107,0.429
2019-04-01,6,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,18,-0.7184,0.0,0.714,0.286
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,104,0.7096,0.386,0.228,0.386
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,42,0.7003,0.566,0.34,0.094
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,26,0.0,0.0,0.0,1.0
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,18,0.0,0.0,0.0,1.0
2019-04-01,7,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,19,0.0,0.0,0.0,1.0
2019-04-01,3,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,11,0.6124,0.8,0.0,0.2
2019-04-01,13,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,40,0.0,0.0,0.0,1.0
2019-04-01,7,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,56,0.0,0.0,0.0,1.0
2019-04-01,7,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,45,0.0,0.0,0.0,1.0
2019-04-01,1,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,106,0.4588,0.44,0.4,0.16
2019-04-01,3,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,23,0.0,0.0,0.0,1.0
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,145,0.8779,0.416,0.1,0.484
2019-04-01,2,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,77,0.0,0.333,0.333,0.333
2019-04-01,5,119.02,19885780,118.95,119.1085,118.1,117.94,1.0799999999999983,1,26,0.7184,0.714,0.0,0.286
2019-04-02,25,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,9,0.0258,0.524,0.0,0.476
2019-04-02,2,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,20,0.4019,0.474,0.0,0.526
2019-04-02,1,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,99,0.25,0.217,0.174,0.609
2019-04-02,1,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,6,0.0,0.0,0.0,1.0
2019-04-02,2,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,59,-0.25,0.36,0.44,0.2
2019-04-02,9,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,105,0.6124,0.25,0.0,0.75
2019-04-02,1,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,142,0.7096,0.428,0.359,0.214
2019-04-02,2,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,85,0.8489,0.428,0.0,0.572
2019-04-02,2,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,36,0.3182,0.315,0.0,0.685
2019-04-02,20,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,46,0.0,0.4,0.4,0.2
2019-04-02,1,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,9,0.0,0.0,0.0,1.0
2019-04-02,52,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,36,0.0,0.0,0.0,1.0
2019-04-02,2,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,24,0.8402,0.727,0.0,0.273
2019-04-02,2,119.19,16413430,119.06,119.48,118.52,119.02,0.1700000000000017,0,60,0.9325,0.65,0.0,0.35
